run,code,surface,s_over_arc,x_over_axial_chord,T_norm,T_wall_K,h_norm,h_W_m2K,source,report_page,qc_status,notes,model,cfd_wall_temperature_K,cfd_htc_W_m2K,wall_temperature_error_K,htc_error_W_m2K,htc_uncertainty_percent,htc_inside_experimental_interval
145,4512,suction,0.2829,0.4512,0.8114,658.045,0.8087,917.874,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,SST,670.3477235485162,905.5126793500704,12.30272354851627,-12.361320649929667,6.7,True
145,4512,suction,0.3009,0.4732,0.8095,656.505,0.7622,865.097,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,SST,669.8716634043378,922.7065925701905,13.366663404337828,57.60959257019056,6.7,True
145,4512,suction,0.3184,0.4928,0.8087,655.856,0.7693,873.156,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,SST,669.10047407388,941.5080839514005,13.244474073880042,68.35208395140057,6.2,False
145,4512,suction,0.3356,0.5109,0.8075,654.883,0.7781,883.144,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,SST,668.0329728374295,958.0773149997423,13.149972837429459,74.93331499974227,6.2,False
145,4512,suction,0.3533,0.5284,0.8067,654.234,0.8073,916.286,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,SST,666.7735676129068,970.5720216063303,12.539567612906808,54.28602160633034,6.2,True
145,4512,suction,0.3709,0.5452,0.8047,652.612,0.7371,836.608,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,SST,665.433393209359,980.16950356646,12.82139320935903,143.56150356646003,6.2,False
145,4512,suction,0.3884,0.5613,0.8039,651.963,0.8248,936.148,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,SST,663.9746549588612,990.5457460057175,12.011654958861186,54.39774600571752,6.2,True
145,4512,suction,0.4058,0.5769,0.8023,650.665,0.8514,966.339,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,SST,662.2575450921832,1003.3842161409993,11.592545092183286,37.04521614099929,6.5,True
145,4512,suction,0.4236,0.5923,0.7998,648.638,0.8529,968.042,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,SST,660.2942609005008,1015.5868562079484,11.656260900500797,47.54485620794833,6.5,True
145,4512,suction,0.4412,0.6072,0.7968,646.205,0.8332,945.682,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,SST,658.4266545263822,1022.6299830276266,12.221654526382167,76.9479830276266,6.5,False
145,4512,suction,0.4585,0.6216,0.7954,645.069,0.854,969.29,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,SST,656.8763071191622,1025.8707093855319,11.80730711916226,56.58070938553192,6.5,True
145,4512,suction,0.4758,0.6357,0.7925,642.717,0.8333,945.796,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,SST,655.334274907646,1029.4738635839524,12.617274907645992,83.67786358395233,6.5,False
145,4512,suction,0.4936,0.65,0.7903,640.933,0.8519,966.906,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,SST,653.2321034468096,1036.3181263723832,12.299103446809568,69.41212637238323,7.1,False
145,4512,suction,0.5109,0.6636,0.7886,639.555,0.889,1009.015,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,SST,650.8803542201642,1042.331318457041,11.325354220164286,33.31631845704112,7.1,True
145,4512,suction,0.5285,0.6772,0.7868,638.095,0.8706,988.131,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,SST,649.3639138864236,1036.7615955190497,11.268913886423547,48.630595519049734,7.1,True
145,4512,suction,0.5673,0.7068,0.7897,640.447,0.8413,954.876,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,SST,650.7328633787841,995.3475445273017,10.285863378784143,40.47154452730172,7.1,True
145,4512,suction,0.5891,0.7232,0.7889,639.798,0.8669,983.932,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,SST,649.6348936857615,1000.7996698849003,9.836893685761538,16.867669884900238,8.6,True
